date,time,target,temp_pred,weather_pred
2023-07-01,14,437.892,22.0,пер.облач.
2023-07-01,15,431.457,23.0,ясно
2023-07-01,16,425.733,23.0,ясно
2023-07-01,17,424.51,23.0,ясно
2023-07-01,18,423.822,20.0,пер.облач.
2023-07-01,19,422.116,20.0,пер.облач.
2023-07-01,20,414.926,20.0,пер.облач.
2023-07-01,21,413.321,19.0,пер.облач.
2023-07-01,22,418.053,19.0,пер.облач.
2023-07-01,23,403.155,19.0,пер.облач.
2023-07-02,0,370.325,18.0,облачно
2023-07-02,1,338.159,18.0,облачно
2023-07-02,2,316.261,18.0,облачно
2023-07-02,3,303.78,17.0,пер.обл.
2023-07-02,4,289.2,17.0,пер.обл.
2023-07-02,5,277.91,17.0,пер.обл.
2023-07-02,6,282.019,18.0,облачно
2023-07-02,7,297.558,18.0,облачно
2023-07-02,8,321.973,18.0,облачно
2023-07-02,9,360.924,17.0,"обл., дождь 2,7 мм"
2023-07-02,10,397.901,17.0,"обл., дождь 2,7 мм"
2023-07-02,11,426.306,17.0,"обл., дождь 2,7 мм"
2023-07-02,12,436.425,18.0,"пер.обл., дождь3,7 мм"
2023-07-02,13,434.739,18.0,"пер.обл., дождь3,7 мм"
2023-07-02,14,430.654,18.0,"пер.обл., дождь3,7 мм"
2023-07-02,15,423.482,19.0,ясно
2023-07-02,16,417.472,19.0,ясно
2023-07-02,17,413.852,19.0,ясно
2023-07-02,18,414.988,20.0,ясно
2023-07-02,19,415.427,20.0,ясно
2023-07-02,20,411.9,20.0,ясно
2023-07-02,21,407.557,18.0,ясно
2023-07-02,22,411.494,18.0,ясно
2023-07-02,23,397.823,18.0,ясно
2023-07-03,0,362.074,17.0,ясно
2023-07-03,1,327.766,17.0,ясно
2023-07-03,2,305.009,17.0,ясно
2023-07-03,3,294.117,16.0,ясно
2023-07-03,4,281.096,16.0,ясно
2023-07-03,5,272.483,16.0,ясно
2023-07-03,6,286.141,18.0,ясно
2023-07-03,7,321.056,18.0,ясно
2023-07-03,8,363.402,18.0,ясно
2023-07-03,9,409.377,20.0,ясно
2023-07-03,10,433.389,20.0,ясно
2023-07-03,11,447.78,20.0,ясно
2023-07-03,12,451.148,23.0,малообл.
2023-07-03,13,447.079,23.0,малообл.
2023-07-03,14,446.103,23.0,малообл.
2023-07-03,15,445.237,22.0,пер.обл.
2023-07-03,16,451.945,22.0,пер.обл.
2023-07-03,17,446.13,22.0,пер.обл.
2023-07-03,18,437.128,22.0,ясно
2023-07-03,19,434.184,22.0,ясно
2023-07-03,20,423.907,22.0,ясно
2023-07-03,21,420.049,19.0,ясно
2023-07-03,22,426.934,19.0,ясно
2023-07-03,23,413.283,19.0,ясно
2023-07-04,0,373.823,17.0,ясно
2023-07-04,1,337.398,17.0,ясно
2023-07-04,2,312.366,17.0,ясно
2023-07-04,3,300.633,16.0,малообл.
2023-07-04,4,290.273,16.0,малообл.
2023-07-04,5,277.492,16.0,малообл.
2023-07-04,6,289.587,18.0,пер.обл.
2023-07-04,7,324.288,18.0,пер.обл.
2023-07-04,8,367.873,18.0,пер.обл.
2023-07-04,9,414.674,21.0,ясно
2023-07-04,10,439.412,21.0,ясно
2023-07-04,11,450.336,21.0,ясно
2023-07-04,12,453.714,23.0,пер.обл.
2023-07-04,13,452.345,23.0,пер.обл.
2023-07-04,14,453.494,23.0,пер.обл.
2023-07-04,15,450.083,21.0,пер.обл.
2023-07-04,16,455.588,21.0,пер.обл.
2023-07-04,17,445.738,21.0,пер.обл.
2023-07-04,18,435.872,20.0,ясно
2023-07-04,19,434.807,20.0,ясно
2023-07-04,20,426.266,20.0,ясно
2023-07-04,21,423.491,18.0,ясно
2023-07-04,22,435.868,18.0,ясно
2023-07-04,23,413.499,18.0,ясно
2023-07-05,0,373.942,15.0,ясно
2023-07-05,1,334.702,15.0,ясно
2023-07-05,2,312.651,15.0,ясно
2023-07-05,3,300.181,14.0,ясно
2023-07-05,4,287.146,14.0,ясно
2023-07-05,5,276.983,14.0,ясно
2023-07-05,6,289.308,18.0,п/обл
2023-07-05,7,325.327,18.0,п/обл
2023-07-05,8,370.015,18.0,п/обл
2023-07-05,9,418.894,20.0,пасмурно
2023-07-05,10,445.41,20.0,пасмурно
2023-07-05,11,459.422,20.0,пасмурно
2023-07-05,12,461.125,21.0,"пасм, дождь, 11%"
2023-07-05,13,460.11,21.0,"пасм, дождь, 11%"
2023-07-05,14,460.179,21.0,"пасм, дождь, 11%"
2023-07-05,15,460.068,22.0,"пасм, дождь, 51%"
2023-07-05,16,465.568,22.0,"пасм, дождь, 51%"
2023-07-05,17,461.367,22.0,"пасм, дождь, 51%"
2023-07-05,18,452.408,22.0,"пасм, дождь, 75%"
2023-07-05,19,445.995,22.0,"пасм, дождь, 75%"
2023-07-05,20,435.68,22.0,"пасм, дождь, 75%"
2023-07-05,21,432.021,19.0,"пасм, дождь, 81%"
2023-07-05,22,444.332,19.0,"пасм, дождь, 81%"
2023-07-05,23,427.49,19.0,"пасм, дождь, 81%"
2023-07-06,0,388.818,18.0,"пасм, 80% дождь"
2023-07-06,1,345.606,18.0,"пасм, 80% дождь"
2023-07-06,2,321.797,18.0,"пасм, 80% дождь"
2023-07-06,3,309.857,16.0,"пасм, 65% дождь"
2023-07-06,4,300.331,16.0,"пасм, 65% дождь"
2023-07-06,5,287.984,16.0,"пасм, 65% дождь"
2023-07-06,6,297.641,18.0,"пасм, 10% дождь"
2023-07-06,7,330.039,18.0,"пасм, 10% дождь"
2023-07-06,8,375.002,18.0,"пасм, 10% дождь"
2023-07-06,9,423.157,19.0,ясно
2023-07-06,10,451.921,19.0,ясно
2023-07-06,11,467.7,19.0,ясно
2023-07-06,12,468.804,22.0,ясно
2023-07-06,13,463.005,22.0,ясно
2023-07-06,14,462.722,22.0,ясно
2023-07-06,15,460.23,22.0,ясно
2023-07-06,16,457.238,22.0,ясно
2023-07-06,17,455.451,22.0,ясно
2023-07-06,18,445.754,19.0,ясно
2023-07-06,19,440.169,19.0,ясно
2023-07-06,20,423.984,19.0,ясно
2023-07-06,21,422.373,17.0,ясно
2023-07-06,22,430.999,17.0,ясно
2023-07-06,23,432.38,17.0,ясно
2023-07-07,0,375.173,15.0,ясно
2023-07-07,1,336.568,15.0,ясно
2023-07-07,2,314.47,15.0,ясно
2023-07-07,3,302.876,14.0,ясно
2023-07-07,4,293.042,14.0,ясно
2023-07-07,5,278.877,14.0,ясно
2023-07-07,6,291.059,18.0,ясно
2023-07-07,7,329.394,18.0,ясно
2023-07-07,8,373.871,18.0,ясно
2023-07-07,9,422.226,20.0,ясно
2023-07-07,10,448.208,20.0,ясно
2023-07-07,11,462.95,20.0,ясно
2023-07-07,12,462.265,21.0,ясно
2023-07-07,13,458.233,21.0,ясно
2023-07-07,14,460.066,21.0,ясно
2023-07-07,15,457.809,21.0,ясно
2023-07-07,16,463.509,21.0,ясно
2023-07-07,17,455.919,21.0,ясно
2023-07-07,18,450.796,19.0,ясно
2023-07-07,19,442.184,19.0,ясно
2023-07-07,20,432.034,19.0,ясно
2023-07-07,21,425.176,16.0,ясно
2023-07-07,22,429.937,16.0,ясно
2023-07-07,23,419.753,16.0,ясно
2023-07-08,0,382.405,14.0,п/обл
2023-07-08,1,344.188,14.0,п/обл
2023-07-08,2,319.296,14.0,п/обл
2023-07-08,3,304.121,14.0,ясно
2023-07-08,4,291.374,14.0,ясно
2023-07-08,5,279.368,14.0,ясно
2023-07-08,6,285.169,18.0,ясно
2023-07-08,7,307.248,18.0,ясно
2023-07-08,8,340.353,18.0,ясно
2023-07-08,9,390.827,20.0,ясно
2023-07-08,10,425.114,20.0,ясно
2023-07-08,11,440.154,20.0,ясно
2023-07-08,12,441.411,21.0,ясно
2023-07-08,13,437.518,21.0,ясно
2023-07-08,14,436.242,21.0,ясно
2023-07-08,15,434.504,21.0,ясно
2023-07-08,16,429.504,21.0,ясно
2023-07-08,17,426.497,21.0,ясно
2023-07-08,18,425.895,19.0,ясно
2023-07-08,19,421.839,19.0,ясно
2023-07-08,20,412.621,19.0,ясно
2023-07-08,21,406.573,17.0,ясно
2023-07-08,22,413.993,17.0,ясно
2023-07-08,23,407.142,17.0,ясно
2023-07-09,0,373.298,14.0,ясно
2023-07-09,1,344.375,14.0,ясно
2023-07-09,2,320.554,14.0,ясно
2023-07-09,3,306.628,14.0,ясно
2023-07-09,4,295.36,14.0,ясно
2023-07-09,5,281.461,14.0,ясно
2023-07-09,6,284.503,18.0,ясно
2023-07-09,7,301.553,18.0,ясно
2023-07-09,8,330.812,18.0,ясно
2023-07-09,9,373.363,21.0,ясно
2023-07-09,10,409.469,21.0,ясно
2023-07-09,11,430.544,21.0,ясно
2023-07-09,12,435.181,23.0,ясно
2023-07-09,13,432.653,23.0,ясно
2023-07-09,14,431.913,23.0,ясно
2023-07-09,15,431.282,23.0,ясно
2023-07-09,16,428.559,23.0,ясно
2023-07-09,17,428.331,23.0,ясно
2023-07-09,18,426.258,21.0,ясно
2023-07-09,19,423.344,21.0,ясно
2023-07-09,20,419.371,21.0,ясно
2023-07-09,21,417.122,18.0,ясно
2023-07-09,22,425.241,18.0,ясно
2023-07-09,23,414.164,18.0,ясно
2023-07-10,0,376.338,15.0,п/обл
2023-07-10,1,339.866,15.0,п/обл
2023-07-10,2,316.89,15.0,п/обл
2023-07-10,3,304.296,14.0,ясно
2023-07-10,4,291.267,14.0,ясно
2023-07-10,5,280.403,14.0,ясно
2023-07-10,6,290.884,17.0,ясно
2023-07-10,7,325.915,17.0,ясно
2023-07-10,8,371.585,17.0,ясно
2023-07-10,9,421.936,21.0,ясно
2023-07-10,10,451.224,21.0,ясно
2023-07-10,11,466.303,21.0,ясно
2023-07-10,12,469.036,24.0,п/обл
2023-07-10,13,466.507,24.0,п/обл
2023-07-10,14,466.473,24.0,п/обл
2023-07-10,15,465.885,23.0,пасмурно
2023-07-10,16,472.206,23.0,пасмурно
2023-07-10,17,462.411,23.0,пасмурно
2023-07-10,18,452.058,21.0,пасмурно
2023-07-10,19,446.43,21.0,пасмурно
2023-07-10,20,437.153,21.0,пасмурно
2023-07-10,21,432.529,19.0,пасмурно
2023-07-10,22,437.597,19.0,пасмурно
2023-07-10,23,420.914,19.0,пасмурно
2023-07-11,0,381.714,17.0,"пасм, 75% дождь"
2023-07-11,1,342.146,17.0,"пасм, 75% дождь"
2023-07-11,2,317.776,17.0,"пасм, 75% дождь"
2023-07-11,3,306.303,16.0,"пасм, 61% дождь"
2023-07-11,4,295.352,16.0,"пасм, 61% дождь"
2023-07-11,5,284.506,16.0,"пасм, 61% дождь"
2023-07-11,6,293.517,17.0,"пасм, 58% дождь"
2023-07-11,7,328.369,17.0,"пасм, 58% дождь"
2023-07-11,8,372.121,17.0,"пасм, 58% дождь"
2023-07-11,9,423.712,19.0,п/обл
2023-07-11,10,454.764,19.0,п/обл
2023-07-11,11,468.658,19.0,п/обл
2023-07-11,12,470.33,21.0,п/обл
2023-07-11,13,467.372,21.0,п/обл
2023-07-11,14,468.065,21.0,п/обл
2023-07-11,15,466.841,21.0,п/обл
2023-07-11,16,474.388,21.0,п/обл
2023-07-11,17,467.404,21.0,п/обл
2023-07-11,18,458.8,20.0,ясно
2023-07-11,19,452.32,20.0,ясно
2023-07-11,20,441.94,20.0,ясно
2023-07-11,21,434.225,17.0,ясно
2023-07-11,22,440.994,17.0,ясно
2023-07-11,23,425.613,17.0,ясно
2023-07-12,0,387.682,14.0,п/обл
2023-07-12,1,346.82,14.0,п/обл
2023-07-12,2,319.627,14.0,п/обл
2023-07-12,3,307.839,13.0,п/обл
2023-07-12,4,298.139,13.0,п/обл
2023-07-12,5,285.352,13.0,п/обл
2023-07-12,6,295.611,19.0,ясно
2023-07-12,7,331.851,19.0,ясно
2023-07-12,8,376.3,19.0,ясно
2023-07-12,9,431.722,24.0,"обл, 54%"
2023-07-12,10,461.364,24.0,"обл, 54%"
2023-07-12,11,477.553,24.0,"обл, 54%"
2023-07-12,12,482.226,25.0,"обл, 82%"
2023-07-12,13,480.073,25.0,"обл, 82%"
2023-07-12,14,482.588,25.0,"обл, 82%"
2023-07-12,15,481.454,20.0,"обл, 78% дождь"
2023-07-12,16,482.85,20.0,"обл, 78% дождь"
2023-07-12,17,474.781,20.0,"обл, 78% дождь"
2023-07-12,18,472.15,21.0,"ясно, 62%"
2023-07-12,19,460.288,21.0,"ясно, 62%"
2023-07-12,20,449.852,21.0,"ясно, 62%"
2023-07-12,21,442.843,18.0,ясно
2023-07-12,22,443.511,18.0,ясно
2023-07-12,23,422.57,18.0,ясно
2023-07-13,0,383.677,17.0,ясно
2023-07-13,1,345.232,17.0,ясно
2023-07-13,2,321.882,17.0,ясно
2023-07-13,3,310.082,17.0,ясно
2023-07-13,4,299.095,17.0,ясно
2023-07-13,5,288.353,17.0,ясно
2023-07-13,6,299.25,19.0,п/обл
2023-07-13,7,333.108,19.0,п/обл
2023-07-13,8,377.986,19.0,п/обл
2023-07-13,9,429.649,20.0,ясно
2023-07-13,10,458.982,20.0,ясно
2023-07-13,11,473.705,20.0,ясно
2023-07-13,12,473.438,22.0,ясно
2023-07-13,13,472.011,22.0,ясно
2023-07-13,14,475.035,22.0,ясно
2023-07-13,15,472.286,23.0,ясно
2023-07-13,16,474.999,23.0,ясно
2023-07-13,17,466.018,23.0,ясно
2023-07-13,18,455.532,21.0,ясно
2023-07-13,19,451.923,21.0,ясно
2023-07-13,20,440.104,21.0,ясно
2023-07-13,21,433.874,18.0,п/обл
2023-07-13,22,441.167,18.0,п/обл
2023-07-13,23,425.646,18.0,п/обл
2023-07-14,0,385.809,16.0,п/обл
2023-07-14,1,345.09,16.0,п/обл
2023-07-14,2,322.284,16.0,п/обл
2023-07-14,3,309.183,16.0,"ясно, 51%"
2023-07-14,4,301.495,16.0,"ясно, 51%"
2023-07-14,5,289.95,16.0,"ясно, 51%"
2023-07-14,6,296.899,18.0,п/обл
2023-07-14,7,332.099,18.0,п/обл
2023-07-14,8,376.259,18.0,п/обл
2023-07-14,9,426.44,19.0,"ясно, 44%"
2023-07-14,10,453.717,19.0,"ясно, 44%"
2023-07-14,11,468.444,19.0,"ясно, 44%"
2023-07-14,12,470.219,21.0,ясно
2023-07-14,13,466.948,21.0,ясно
2023-07-14,14,466.838,21.0,ясно
2023-07-14,15,460.666,21.0,ясно
2023-07-14,16,463.464,21.0,ясно
2023-07-14,17,455.571,21.0,ясно
2023-07-14,18,445.427,20.0,ясно
2023-07-14,19,440.606,20.0,ясно
2023-07-14,20,428.437,20.0,ясно
2023-07-14,21,421.273,17.0,ясно
2023-07-14,22,430.3,17.0,ясно
2023-07-14,23,418.265,17.0,ясно
2023-07-15,0,381.269,15.0,п/обл
2023-07-15,1,348.373,15.0,п/обл
2023-07-15,2,324.033,15.0,п/обл
2023-07-15,3,313.608,14.0,ясно
2023-07-15,4,301.751,14.0,ясно
2023-07-15,5,285.401,14.0,ясно
2023-07-15,6,288.095,18.0,обл с пр
2023-07-15,7,309.85,18.0,обл с пр
2023-07-15,8,346.605,18.0,обл с пр
2023-07-15,9,396.996,23.0,обл с пр
2023-07-15,10,431.04,23.0,обл с пр
2023-07-15,11,448.403,23.0,обл с пр
2023-07-15,12,450.886,26.0,обл с пр
2023-07-15,13,447.948,26.0,обл с пр
2023-07-15,14,447.952,26.0,обл с пр
2023-07-15,15,445.148,28.0,ясно
2023-07-15,16,442.422,28.0,ясно
2023-07-15,17,438.218,28.0,ясно
2023-07-15,18,436.0,26.0,ясно
2023-07-15,19,431.575,26.0,ясно
2023-07-15,20,422.507,26.0,ясно
2023-07-15,21,414.841,23.0,ясно
2023-07-15,22,422.141,23.0,ясно
2023-07-15,23,409.546,23.0,ясно
2023-07-16,0,375.825,20.0,облачно
2023-07-16,1,342.445,20.0,облачно
2023-07-16,2,316.245,20.0,облачно
2023-07-16,3,301.654,19.0,ясно
2023-07-16,4,290.792,19.0,ясно
2023-07-16,5,277.075,19.0,ясно
2023-07-16,6,282.002,22.0,обл с пр
2023-07-16,7,301.371,22.0,обл с пр
2023-07-16,8,334.927,22.0,обл с пр
2023-07-16,9,384.416,28.0,"ясно, 61%"
2023-07-16,10,422.942,28.0,"ясно, 61%"
2023-07-16,11,449.137,28.0,"ясно, 61%"
2023-07-16,12,457.656,26.0,"пасм, 80%"
2023-07-16,13,453.695,26.0,"пасм, 80%"
2023-07-16,14,448.775,26.0,"пасм, 80%"
2023-07-16,15,445.749,25.0,"обл с пр, 54%"
2023-07-16,16,442.202,25.0,"обл с пр, 54%"
2023-07-16,17,438.065,25.0,"обл с пр, 54%"
2023-07-16,18,439.981,24.0,"ясно, 51%"
2023-07-16,19,437.542,24.0,"ясно, 51%"
2023-07-16,20,431.454,24.0,"ясно, 51%"
2023-07-16,21,431.044,21.0,"п/обл, 24%"
2023-07-16,22,440.124,21.0,"п/обл, 24%"
2023-07-16,23,416.624,21.0,"п/обл, 24%"
2023-07-17,0,376.111,19.0,ясно
2023-07-17,1,341.418,19.0,ясно
2023-07-17,2,317.235,19.0,ясно
2023-07-17,3,308.153,19.0,обл с пр
2023-07-17,4,297.889,19.0,обл с пр
2023-07-17,5,286.218,19.0,обл с пр
2023-07-17,6,297.677,21.0,ясно
2023-07-17,7,331.27,21.0,ясно
2023-07-17,8,373.809,21.0,ясно
2023-07-17,9,428.588,24.0,"пасм, 58%"
2023-07-17,10,460.82,24.0,"пасм, 58%"
2023-07-17,11,481.067,24.0,"пасм, 58%"
2023-07-17,12,485.777,26.0,обл с пр
2023-07-17,13,484.144,26.0,обл с пр
2023-07-17,14,481.907,26.0,обл с пр
2023-07-17,15,481.932,20.0,"обл, 9% дождь"
2023-07-17,16,486.616,20.0,"обл, 9% дождь"
2023-07-17,17,478.755,20.0,"обл, 9% дождь"
2023-07-17,18,469.485,20.0,ясно 24%
2023-07-17,19,460.582,20.0,ясно 24%
2023-07-17,20,445.564,20.0,ясно 24%
2023-07-17,21,441.128,18.0,"ясно, 18%"
2023-07-17,22,446.928,18.0,"ясно, 18%"
2023-07-17,23,423.026,18.0,"ясно, 18%"
2023-07-18,0,380.43,18.0,"п/обл, 61%"
2023-07-18,1,341.473,18.0,"п/обл, 61%"
2023-07-18,2,319.068,18.0,"п/обл, 61%"
2023-07-18,3,307.001,16.0,"ясно, 73%"
2023-07-18,4,299.947,16.0,"ясно, 73%"
2023-07-18,5,286.605,16.0,"ясно, 73%"
2023-07-18,6,293.904,19.0,"ясно, 54%"
2023-07-18,7,321.525,19.0,"ясно, 54%"
2023-07-18,8,365.733,19.0,"ясно, 54%"
2023-07-18,9,413.196,21.0,ясно
2023-07-18,10,441.38,21.0,ясно
2023-07-18,11,457.987,21.0,ясно
2023-07-18,12,459.628,22.0,ясно
2023-07-18,13,456.868,22.0,ясно
2023-07-18,14,457.956,22.0,ясно
2023-07-18,15,454.141,21.0,ясно
2023-07-18,16,461.845,21.0,ясно
2023-07-18,17,454.487,21.0,ясно
2023-07-18,18,444.331,20.0,ясно
2023-07-18,19,440.251,20.0,ясно
2023-07-18,20,429.96,20.0,ясно
2023-07-18,21,425.658,17.0,ясно
2023-07-18,22,435.725,17.0,ясно
2023-07-18,23,416.715,17.0,ясно
2023-07-19,0,378.231,16.0,обл с пр
2023-07-19,1,339.007,16.0,обл с пр
2023-07-19,2,316.35,16.0,обл с пр
2023-07-19,3,304.706,15.0,обл с пр
2023-07-19,4,297.132,15.0,обл с пр
2023-07-19,5,283.549,15.0,обл с пр
2023-07-19,6,294.3,18.0,обл с пр
2023-07-19,7,326.558,18.0,обл с пр
2023-07-19,8,367.577,18.0,обл с пр
2023-07-19,9,418.08,18.0,"пасм, 24% дождь"
2023-07-19,10,445.384,18.0,"пасм, 24% дождь"
2023-07-19,11,459.241,18.0,"пасм, 24% дождь"
2023-07-19,12,462.235,18.0,"пасм, 35%"
2023-07-19,13,459.644,18.0,"пасм, 35%"
2023-07-19,14,460.331,18.0,"пасм, 35%"
2023-07-19,15,460.167,18.0,"пасм, 65% дождь"
2023-07-19,16,468.891,18.0,"пасм, 65% дождь"
2023-07-19,17,460.594,18.0,"пасм, 65% дождь"
2023-07-19,18,449.191,18.0,"обл с пр, 39%"
2023-07-19,19,442.751,18.0,"обл с пр, 39%"
2023-07-19,20,433.521,18.0,"обл с пр, 39%"
2023-07-19,21,430.785,16.0,"ясно, 37%"
2023-07-19,22,438.925,16.0,"ясно, 37%"
2023-07-19,23,413.853,16.0,"ясно, 37%"
2023-07-20,0,376.899,15.0,ясно
2023-07-20,1,339.55,15.0,ясно
2023-07-20,2,314.538,15.0,ясно
2023-07-20,3,303.51,14.0,ясно
2023-07-20,4,296.999,14.0,ясно
2023-07-20,5,285.86,14.0,ясно
2023-07-20,6,295.476,16.0,пасмурно
2023-07-20,7,330.486,16.0,пасмурно
2023-07-20,8,371.182,16.0,пасмурно
2023-07-20,9,418.447,15.0,"пасм, 71% дождь"
2023-07-20,10,446.926,15.0,"пасм, 71% дождь"
2023-07-20,11,458.22,15.0,"пасм, 71% дождь"
2023-07-20,12,460.71,16.0,"пасм, 77% дождь"
2023-07-20,13,456.844,16.0,"пасм, 77% дождь"
2023-07-20,14,459.376,16.0,"пасм, 77% дождь"
2023-07-20,15,459.393,18.0,ясно
2023-07-20,16,464.802,18.0,ясно
2023-07-20,17,454.372,18.0,ясно
2023-07-20,18,448.077,17.0,ясно
2023-07-20,19,443.907,17.0,ясно
2023-07-20,20,437.656,17.0,ясно
2023-07-20,21,432.884,16.0,ясно
2023-07-20,22,442.715,16.0,ясно
2023-07-20,23,422.545,16.0,ясно
2023-07-21,0,384.036,15.0,"ясно, 60%"
2023-07-21,1,344.803,15.0,"ясно, 60%"
2023-07-21,2,321.224,15.0,"ясно, 60%"
2023-07-21,3,309.277,14.0,"ясно, 75%"
2023-07-21,4,302.914,14.0,"ясно, 75%"
2023-07-21,5,288.022,14.0,"ясно, 75%"
2023-07-21,6,297.412,16.0,"обл с пр, 60% дождь"
2023-07-21,7,329.4,16.0,"обл с пр, 60% дождь"
2023-07-21,8,371.824,16.0,"обл с пр, 60% дождь"
2023-07-21,9,420.675,17.0,"п/обл, 21% дождь"
2023-07-21,10,449.064,17.0,"п/обл, 21% дождь"
2023-07-21,11,462.28,17.0,"п/обл, 21% дождь"
2023-07-21,12,465.304,20.0,"ясно, неб.ветерок"
2023-07-21,13,461.434,20.0,"ясно, неб.ветерок"
2023-07-21,14,460.643,20.0,"ясно, неб.ветерок"
2023-07-21,15,458.939,20.0,"ясно, неб.ветерок"
2023-07-21,16,462.087,20.0,"ясно, неб.ветерок"
2023-07-21,17,456.626,20.0,"ясно, неб.ветерок"
2023-07-21,18,449.533,19.0,"п/обл, 46%"
2023-07-21,19,442.776,19.0,"п/обл, 46%"
2023-07-21,20,433.371,19.0,"п/обл, 46%"
2023-07-21,21,431.208,17.0,"ясно, 78%"
2023-07-21,22,440.71,17.0,"ясно, 78%"
2023-07-21,23,419.505,17.0,"ясно, 78%"
2023-07-22,0,383.963,15.0,"пасм, 74% дождь"
2023-07-22,1,347.857,15.0,"пасм, 74% дождь"
2023-07-22,2,322.985,15.0,"пасм, 74% дождь"
2023-07-22,3,313.475,14.0,"пасм, 75% дождь"
2023-07-22,4,304.99,14.0,"пасм, 75% дождь"
2023-07-22,5,293.816,14.0,"пасм, 75% дождь"
2023-07-22,6,294.344,17.0,"пасм, 73% дождь"
2023-07-22,7,310.81,17.0,"пасм, 73% дождь"
2023-07-22,8,339.558,17.0,"пасм, 73% дождь"
2023-07-22,9,386.686,19.0,"пасм, 74% дождь"
2023-07-22,10,424.087,19.0,"пасм, 74% дождь"
2023-07-22,11,439.306,19.0,"пасм, 74% дождь"
2023-07-22,12,464.965,19.0,"обл с пр, 81%, дождь"
2023-07-22,13,451.934,19.0,"обл с пр, 81%, дождь"
2023-07-22,14,445.847,19.0,"обл с пр, 81%, дождь"
2023-07-22,15,445.777,18.0,"обл с пр, 71%, дождь"
2023-07-22,16,440.404,18.0,"обл с пр, 71%, дождь"
2023-07-22,17,434.606,18.0,"обл с пр, 71%, дождь"
2023-07-22,18,429.732,18.0,"обл с пр, 11%, дождь"
2023-07-22,19,426.413,18.0,"обл с пр, 11%, дождь"
2023-07-22,20,418.075,18.0,"обл с пр, 11%, дождь"
2023-07-22,21,415.691,15.0,"ясно, 24%"
2023-07-22,22,427.772,15.0,"ясно, 24%"
2023-07-22,23,410.103,15.0,"ясно, 24%"
2023-07-23,0,377.465,15.0,ясно
2023-07-23,1,343.601,15.0,ясно
2023-07-23,2,321.142,15.0,ясно
2023-07-23,3,307.417,14.0,"пасм, 24%"
2023-07-23,4,298.527,14.0,"пасм, 24%"
2023-07-23,5,283.409,14.0,"пасм, 24%"
2023-07-23,6,283.632,15.0,"пасм, 47% дождь"
2023-07-23,7,301.353,15.0,"пасм, 47% дождь"
2023-07-23,8,327.139,15.0,"пасм, 47% дождь"
2023-07-23,9,367.606,17.0,"пасм, 72% дождь"
2023-07-23,10,403.864,17.0,"пасм, 72% дождь"
2023-07-23,11,426.774,17.0,"пасм, 72% дождь"
2023-07-23,12,433.424,18.0,"пасм, 10% дождь"
2023-07-23,13,433.351,18.0,"пасм, 10% дождь"
2023-07-23,14,431.866,18.0,"пасм, 10% дождь"
2023-07-23,15,428.921,19.0,"пасм, 47% дождь"
2023-07-23,16,427.007,19.0,"пасм, 47% дождь"
2023-07-23,17,426.983,19.0,"пасм, 47% дождь"
2023-07-23,18,430.824,18.0,"пасм, 77% дождь"
2023-07-23,19,430.878,18.0,"пасм, 77% дождь"
2023-07-23,20,434.405,18.0,"пасм, 77% дождь"
2023-07-23,21,440.467,18.0,"пасм, 75% дождь"
2023-07-23,22,440.308,18.0,"пасм, 75% дождь"
2023-07-23,23,408.91,18.0,"пасм, 75% дождь"
2023-07-24,0,373.022,18.0,"обл с пр, 54% дождь"
2023-07-24,1,337.707,18.0,"обл с пр, 54% дождь"
2023-07-24,2,315.121,18.0,"обл с пр, 54% дождь"
2023-07-24,3,303.003,17.0,"обл с пр, 51%"
2023-07-24,4,297.392,17.0,"обл с пр, 51%"
2023-07-24,5,288.891,17.0,"обл с пр, 51%"
2023-07-24,6,294.13,17.0,"пасм, 42%"
2023-07-24,7,327.735,17.0,"пасм, 42%"
2023-07-24,8,369.094,17.0,"пасм, 42%"
2023-07-24,9,413.351,20.0,"пасм, 47%"
2023-07-24,10,440.99,20.0,"пасм, 47%"
2023-07-24,11,458.995,20.0,"пасм, 47%"
2023-07-24,12,460.756,22.0,"пасм, 60%"
2023-07-24,13,456.971,22.0,"пасм, 60%"
2023-07-24,14,460.538,22.0,"пасм, 60%"
2023-07-24,15,460.118,23.0,"пасм, 56%"
2023-07-24,16,468.407,23.0,"пасм, 56%"
2023-07-24,17,462.424,23.0,"пасм, 56%"
2023-07-24,18,455.122,22.0,"пасм, 40%"
2023-07-24,19,452.459,22.0,"пасм, 40%"
2023-07-24,20,447.43,22.0,"пасм, 40%"
2023-07-24,21,451.141,19.0,"пасм, 44% дождь"
2023-07-24,22,453.595,19.0,"пасм, 44% дождь"
2023-07-24,23,428.07,19.0,"пасм, 44% дождь"
2023-07-25,0,388.95,19.0,"пасм, 72%"
2023-07-25,1,352.042,19.0,"пасм, 72%"
2023-07-25,2,328.802,19.0,"пасм, 72%"
2023-07-25,3,318.046,18.0,"обл с пр, 72%"
2023-07-25,4,310.448,18.0,"обл с пр, 72%"
2023-07-25,5,301.181,18.0,"обл с пр, 72%"
2023-07-25,6,303.003,19.0,"ясно, 79%"
2023-07-25,7,332.095,19.0,"ясно, 79%"
2023-07-25,8,376.403,19.0,"ясно, 79%"
2023-07-25,9,426.816,21.0,"обл с пр, 77%"
2023-07-25,10,454.4,21.0,"обл с пр, 77%"
